|Unnamed: 0|city|company_name|country_code|description|founded_year|funding_rounds|funding_total_usd|market|raised_amount_usd|sector|status|hasAI|hasAlgo|hasData|hasDeep|hasYtics
423|2327.0|Saint Cloud|eBureau|USA|eBureau was founded in 2004 and has become an industry leading provider of predictive analytics and information solutions. eBureau utilizes its patented technologies and big data assets to help businesses acquire customers, manage risks and maintain customer relationships. Our services access vast amounts of predictive data to deliver instant...|2004.0|4|38000000|Analytics|8000000.0|technology|operating|0|0|0|0|0
424|2332.0||eco4cloud||Eco4Cloud offers an innovative solution to modernize the data centers and exploit the potentialities of Cloud Computing, in order to obtain higher efficiency, guarantees of high quality of service for the applications executed in the data centers, and significant energy savings.Eco4Cloud leverages the services offered by Virtualization...|2012.0|2|3329850|Enterprise Software|394590.0|technology|operating|0|0|0|0|0
425|2341.0|Des Moines|ezNetPay|USA|eznetpay  is a web based vehicle used to accelerate the funds disbursement process and improve visibility of your projects ... and reward you for doing so.It replaces paper with digital information. It replaces information delays with immediate 24/7 data access. It replaces lengthy approval chains with faster sign-offs. It replaces unhappy...|2005.0|1|1000000|Software|1000000.0|technology|operating|0|0|0|0|0
426|2346.0|Lübeck|gestigon|DEU|gestigon develops body tracking- and gesture recognition software for body, hand and finger gestures.The company offers a software packages for recognition of hand, finger and body gestures, poses and biometrical identification. Its proven and patented solutions make use of 3D image data that is analyzed in real-time. The action triggered by a...|2011.0|1|880000|Software|880000.0|technology|operating|0|0|0|0|0
427|2348.0|Madison|healthfinch|USA|healthfinch's Practice Automation Platform, Charlie, leverages EMR data to automate, delegate and simplify routine, repeatable tasks, like prescription refill requests, visit planning, diagnostics results management, and more. Our flagship, award-winning application, Swoop for prescription refill requests, is used by major health systems...|2009.0|1|750000|Software|750000.0|technology|operating|0|0|0|0|0
428|2359.0|San Francisco|iMOSPHERE|USA|Imosphere Ltd is an IT company that develops transformational tools and technologies for health and social care.The company realize this with its pioneering devolved analytics platform, the UK’s most widely used resource allocation system for personal budgets, an award-winning electronic care record and nationally recognised FACE assessment...|2012.0|1|1800000|Analytics|1800000.0|technology|operating|0|0|0|0|0
429|2366.0|Singapore|iTwin|SGP|iTwin is a USB device manufacturer that enables simple and secure access to data and networks. The device turns its users’ home or office computer into their personal VPN. It allows users to securely access their files, desktops, servers, and printers. By creating a personal private VPN or by using iTwin’s public VPN servers, users have the...|2010.0|2|1788000|Hardware + Software|1788000.0|technology|operating|0|0|0|0|0
430|2370.0|Torino|im3D|ITA|im3D's products use the most advanced technologies, especially in the field of CAD (Computer Aided Detection), which are based on proprietary calculation algorithms and methodologies developed through many years of experience in scientific, clinical and technical research.Its vocation is to work alongside doctors and researchers to get to...|2004.0|1|2573200|Biotechnology|2573200.0|technology|operating|0|0|0|0|0
431|2374.0|Sunnyvale|inWebo Technologies|USA|inWebo is an independent vendor of user multi-factor authentication (MFA) solutions making customers, members, and employees access to VPN, IAM, web, Cloud, and IoT applications more secure, but also easier. Our technology seamlessly adds a layer of security during sign-in by turning user devices including laptops, cell and smartphones, tablets...|2008.0|1|780000|Identity Management|780000.0|technology|operating|0|0|0|0|0
432|2375.0|Needham|indico data solutions|USA|"
indico is an Enterprise AI solution for unstructured content. Our focus is on helping to automate tedious back-office tasks, improving the efficiency of labor-intensive document-based workflows, and extracting valuable insights from your unstructured content, including text and images. Our breakthrough in solving these challenges is an approach..."|2013.0|3|3179000|Developer APIs|3000000.0|technology|operating|0|0|1|0|0
433|2377.0|Austin|itzat|USA|itzat is a fresh approach to the nightlife brought to you by Austin Social Innovation LLC.  itzat was developed to deliver an effective marketing tool for nightlife brands and businesses which: 1. Provides meaningful interaction with itzat customers2. Produces real-time updates for a constantly evolving market3. Tracks user data in relation...|2011.0|1|280000|Augmented Reality|280000.0|technology|operating|0|0|0|0|0
434|2379.0|Roncade|legalPAD|ITA|legalPAD is a start-up company incubated in H-Farm Ventures, whose aim is to bring Law&Economics to people.Through the aggregation of data for problem solving and the creation of a new method of research and analysis, legalPAD is building a new global system of education, research and consultancy to improve entrepreneurs and managers decision...|2010.0|1|20275|Business Intelligence|20275.0|technology|operating|0|0|0|0|0
435|2387.0|Cebu City|miCab|PHL|miCab is your hippest personal cab assistant. It simply lets you get a cab with your smartphone with or without internet. It uses SMS as data backend connection if theres no internet.This is perfect for the ASEAN region where internet access is relatively expensive, and sms unli data plans are very popular.|2012.0|1|12500|Gps|12500.0|technology|operating|0|0|0|0|0
436|2389.0|Tokyo|milog|JPN|-Milog inc is founded in April 2009, aiming to focus on Android platform on smartphone. Business domain is an intelligence of application usage data on Android OS platform to provide worldwide handset companies and telecom operators, employing high-level statistical analysis, with Harvard Physics Team. Milog has raised $5 million  (1.2 million USD...|2009.0|2|5000000|Android|1200000.0|technology|closed|0|0|0|0|0
437|2390.0|Hamburg|minubo|DEU|minubo is an eCommerce Intelligence “as a Service” solution particularly developed to meet online retailers specific analytics requirements. As eCommerce companies face rapid growth today, they require a pioneering solution that helps them connect data from fragmented sources and thus capture its complete value without imposing costly and complex...|2013.0|1|1286600|Business Analytics|1286600.0|technology|operating|0|0|0|0|0
438|2411.0|Vienna|semanticlabs|AUT|"System One, based in Vienna, offers products in the field of semantic analysis, collaboration, search and contextualisation. Based on core technologies in Search and Semantic Algorithms its mission is to ""decrease the costs of daily information workflows, enable new business strategies and are more flexible and cost effective all the..."|2005.0|2|2073280|Semantic Web|1166220.0|technology|operating|0|0|0|0|0
